50	Free	2009	Puget Sound vs. Willamette	33.56
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.61
50	Free	2009	Puget Sound vs. Simon Fraser	33.62
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.70
50	Free	2009	Puget Sound vs. Simon Fraser	33.91
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	33.93
50	Free	2009	2009 Bulgaria Detsa	33.96
50	Free	2009	2009 Bulgaria Detsa	33.98
50	Free	2009	2009 Bulgaria Detsa	33.98
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	34.10
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	34.18
50	Free	2009	Puget Sound vs. Simon Fraser	34.21
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	34.21
50	Free	2009	2009 Bulgaria Detsa	34.21
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	34.30
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	34.32
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	34.33
50	Free	2009	2009 Bulgaria Men Women	34.39
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	34.44
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	34.62
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	34.76
50	Free	2009	2009 Bulgaria Detsa	34.78
50	Free	2009	Lake Forest vs. Carthage	34.81
50	Free	2009	Lake Forest vs. Carthage	34.81
50	Free	2009	2009 Bulgaria Detsa	34.85
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	34.90
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	34.91
50	Free	2009	2009 Bulgaria Detsa	35.02
50	Free	2009	2009 Bulgaria Detsa	35.19
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	35.20
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.21
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.48
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.50
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.50
50	Free	2009	2009 Bulgaria Detsa	35.53
50	Free	2009	2009 Bulgaria Detsa	35.58
50	Free	2009	2009 Bulgaria Detsa	35.61
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	35.65
50	Free	2009	2009 Bulgaria Men Women	35.68
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.72
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.81
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.82
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.85
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.86
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	35.87
50	Free	2009	2009 Bulgaria Detsa	35.96
50	Free	2009	2009 Bulgaria Detsa	35.97
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	36.09
50	Free	2009	2009 Bulgaria Detsa	36.09
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	36.26
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	36.33
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	36.43
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	36.51
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	36.81
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	36.84
50	Free	2009	2009 Bulgaria Detsa	36.93
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.00
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.01
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.08
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.21
50	Free	2009	2009 Bulgaria Detsa	37.21
50	Free	2009	2009 Bulgaria Detsa	37.22
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.47
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	37.52
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.60
50	Free	2009	2009 Bulgaria Detsa	37.61
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.78
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.81
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	37.87
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.96
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	37.99
50	Free	2009	2009 Bulgaria Men Women	38.10
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	38.16
50	Free	2009	2009 Bulgaria Detsa	38.17
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	38.29
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	38.48
50	Free	2009	Fairfield vs. NJIT	38.76
50	Free	2009	2009 Bulgaria Detsa	38.76
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	39.43
50	Free	2009	2009 Bulgaria Detsa	39.49
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	39.50
50	Free	2009	2009 Bulgaria Detsa	39.56
50	Free	2009	2009 Bulgaria Detsa	39.60
50	Free	2009	2009 Bulgaria Detsa	39.77
50	Free	2009	2009 Bulgaria Detsa	39.83
50	Free	2009	2009 Bulgaria Detsa	40.21
50	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	40.49
50	Free	2009	2009 Bulgaria Detsa	40.55
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	40.67
50	Free	2009	2009 Bulgaria Detsa	41.04
50	Free	2009	2009 Bulgaria Detsa	41.10
50	Free	2009	2009 Bulgaria Detsa	41.72
50	Free	2009	2009 Bulgaria Detsa	41.87
50	Free	2009	2009 Bulgaria Detsa	42.02
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	42.04
50	Free	2009	2009 Bulgaria Detsa	42.68
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	43.28
50	Free	2009	2009 Bulgaria Detsa	43.33
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	43.50
50	Free	2009	2009 Bulgaria Detsa	43.79
50	Free	2009	2009 Bulgaria Detsa	44.43
50	Free	2009	2009 Bulgaria Detsa	44.74
50	Free	2009	2009 Bulgaria Detsa	44.91
50	Free	2009	2009 Bulgaria Detsa	45.31
50	Free	2009	2009 Bulgaria Detsa	45.94
50	Free	2009	2009 Bulgaria Detsa	46.35
50	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	47.31
50	Free	2009	2009 Bulgaria Detsa	47.87
50	Free	2009	2009 Bulgaria Detsa	48.34
50	Free	2009	2009 Bulgaria Detsa	48.36
50	Free	2009	2009 Bulgaria Detsa	49.24
50	Free	2009	2009 Bulgaria Detsa	49.49
50	Free	2009	2009 Bulgaria Detsa	49.52
50	Free	2009	2009 Bulgaria Detsa	50.12
50	Free	2009	2009 Bulgaria Detsa	51.88
50	Free	2009	2009 Bulgaria Detsa	56.88
50	Free	2009	Fairfield vs. Bryant	1:00.00
50	Free	2009	Fairfield vs. Bryant	1:01.00
50	Free	2009	Fairfield vs. Bryant	1:02.00
50	Free	2009	Fairfield vs. Bryant	1:03.00
50	Free	2009	Fairfield vs. Bryant	1:04.00
50	Free	2009	Fairfield vs. Bryant	1:05.00
50	Free	2009	Fairfield vs. Bryant	1:06.00
50	Free	2009	Fairfield vs. Bryant	1:07.00
100	Free	2009	Duke vs. UNC-Wilmington	52.03
100	Free	2009	Duke vs. UNC-Wilmington	52.67
100	Free	2009	Duke vs. UNC-Wilmington	53.31
100	Free	2009	Duke vs. UNC-Wilmington	53.78
100	Free	2009	Duke vs. UNC-Wilmington	54.38
100	Free	2009	Duke vs. UNC-Wilmington	54.74
100	Free	2009	Duke vs. UNC-Wilmington	55.15
100	Free	2009	Duke vs. UNC-Wilmington	55.20
100	Free	2009	Duke vs. UNC-Wilmington	55.66
100	Free	2009	Duke vs. UNC-Wilmington	55.74
100	Free	2009	Navy vs. American, Bucknell, Lafayette	57.21
100	Free	2009	Duke vs. UNC-Wilmington	57.66
100	Free	2009	2009 Bulgaria Men Women	57.73
100	Free	2009	Navy vs. American, Bucknell, Lafayette	58.82
100	Free	2009	2009 Bulgaria Men Women	58.88
100	Free	2009	Cincinnati vs. Xavier	58.89
100	Free	2009	Navy vs. American, Bucknell, Lafayette	59.05
100	Free	2009	South Dakota vs. North Dakota	59.16
100	Free	2009	Fairfield vs. Marist	59.42
100	Free	2009	Lake Forest vs. Carthage	59.68
100	Free	2009	Navy vs. American, Bucknell, Lafayette	59.75
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:00.06
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:00.10
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:00.29
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:00.31
100	Free	2009	Cincinnati vs. Xavier	1:00.33
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:00.35
100	Free	2009	2009 Bulgaria Men Women	1:00.36
100	Free	2009	2009 Bulgaria Men Women	1:00.48
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:00.55
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:00.55
100	Free	2009	Fairfield vs. Marist	1:00.62
100	Free	2009	Cincinnati vs. Xavier	1:00.76
100	Free	2009	Lake Forest vs. Carthage	1:00.79
100	Free	2009	South Dakota vs. North Dakota	1:00.83
100	Free	2009	Cincinnati vs. Xavier	1:00.97
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:01.01
100	Free	2009	Cincinnati vs. Xavier	1:01.28
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:01.31
100	Free	2009	2009 Bulgaria Men Women	1:01.39
100	Free	2009	Fairfield vs. Bryant	1:01.45
100	Free	2009	Fairfield vs. Bryant	1:01.82
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:01.90
100	Free	2009	Providence College vs. Fairfield	1:01.91
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:01.95
100	Free	2009	South Dakota vs. North Dakota	1:02.12
100	Free	2009	Fairfield vs. Holy Cross	1:02.21
100	Free	2009	Puget Sound vs. Simon Fraser	1:02.22
100	Free	2009	Providence College vs. Fairfield	1:02.29
100	Free	2009	Providence College vs. Fairfield	1:02.29
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:02.33
100	Free	2009	Puget Sound vs. Simon Fraser	1:02.34
100	Free	2009	Puget Sound vs. Simon Fraser	1:02.40
100	Free	2009	Puget Sound vs. Simon Fraser	1:02.40
100	Free	2009	Providence College vs. Fairfield	1:02.51
100	Free	2009	Cincinnati vs. Xavier	1:02.67
100	Free	2009	Lake Forest vs. Carthage	1:02.81
100	Free	2009	Fairfield vs. Holy Cross	1:02.82
100	Free	2009	Puget Sound vs. Simon Fraser	1:02.85
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:02.87
100	Free	2009	2009 Bulgaria Men Women	1:02.87
100	Free	2009	2009 Bulgaria Men Women	1:02.90
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:03.00
100	Free	2009	Puget Sound vs. Simon Fraser	1:03.07
100	Free	2009	Puget Sound vs. Simon Fraser	1:03.07
100	Free	2009	Providence College vs. Lehigh	1:03.08
100	Free	2009	Fairfield vs. Holy Cross	1:03.14
100	Free	2009	Fairfield vs. Holy Cross	1:03.20
100	Free	2009	2009 Bulgaria Boys Girls Junior 13 + 14	1:03.20
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:03.28
100	Free	2009	Fairfield vs. Bryant	1:03.29
100	Free	2009	Fairfield vs. Bryant	1:03.38
100	Free	2009	Puget Sound vs. Simon Fraser	1:03.54
100	Free	2009	Puget Sound vs. Willamette	1:03.59
100	Free	2009	Lake Forest vs. Carthage	1:03.64
100	Free	2009	2009 Bulgaria Men Women	1:03.68
100	Free	2009	Fairfield vs. Holy Cross	1:03.69
100	Free	2009	Puget Sound vs. Willamette	1:03.70
100	Free	2009	Puget Sound vs. Willamette	1:03.70
100	Free	2009	Fairfield vs. Marist	1:03.74
100	Free	2009	2009 Bulgaria Boys Girls Starsha 15 + 16	1:03.75
100	Free	2009	Fairfield vs. Bryant	1:03.94
100	Free	2009	Fairfield vs. Bryant	1:03.94
100	Free	2009	Puget Sound vs. Simon Fraser	1:03.95
100	Free	2009	Providence College vs. Fairfield	1:03.98
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:03.99
100	Free	2009	Navy vs. American, Bucknell, Lafayette	1:04.02
100	Free	2009	Providence College vs. Lehigh	1:04.05
